f0,f1,f2,f3,f4,f5,f6,f7,f8,vendas
25.7,0.0,80,0,16,1,8.0,2.0,0.75,10
32.1,0.0,40,4,13,1,25.0,8.0,0.68,22
37.0,0.0,70,1,21,1,25.0,8.0,0.68,12
20.6,0.0,71,0,7,1,20.0,7.0,0.65,21
34.7,0.0,37,0,7,1,10.0,3.5,0.65,13
19.9,9.2,97,0,16,1,5.0,2.0,0.6,45
23.7,0.0,74,1,20,1,12.0,6.0,0.5,9
28.8,0.0,37,1,12,1,10.0,3.5,0.65,13
29.4,0.0,67,2,19,1,12.0,5.0,0.583,0
20.7,0.0,60,2,18,1,12.0,6.0,0.5,25
28.1,7.1,61,0,9,0,15.0,7.0,0.533,5
29.1,0.0,90,1,22,1,50.0,25.0,0.5,23
25.5,0.0,78,4,19,1,12.0,6.0,0.5,85
22.9,0.0,78,2,11,1,50.0,25.0,0.5,29
20.9,16.3,43,3,8,1,8.0,2.0,0.75,0
25.6,0.0,68,5,12,1,15.0,7.0,0.533,9
16.0,7.5,99,0,12,1,50.0,25.0,0.5,25
26.3,0.0,83,0,14,1,25.0,8.0,0.68,5
18.1,17.1,88,2,14,1,8.0,3.5,0.563,18
32.4,4.6,82,6,12,1,4.0,1.2,0.7,49
24.6,0.0,52,2,6,1,15.0,7.0,0.533,27
32.6,5.6,70,4,20,1,10.0,3.5,0.65,37
17.6,14.1,88,2,23,0,8.0,2.0,0.75,21
17.8,5.3,45,0,19,1,5.0,2.0,0.6,68
32.4,0.0,56,6,7,1,8.0,2.0,0.75,12
32.5,18.0,86,3,12,1,15.0,7.0,0.533,14
23.3,0.0,66,1,13,1,5.0,1.5,0.7,11
25.3,16.6,44,1,6,1,8.0,2.0,0.75,23
26.8,0.0,53,6,19,1,20.0,7.0,0.65,25
24.1,0.0,63,2,11,1,10.0,3.5,0.65,25
34.5,0.0,75,0,7,1,4.0,1.2,0.7,8
18.1,5.4,93,0,6,1,12.0,6.0,0.5,0
34.3,5.4,60,1,11,1,12.0,5.0,0.583,21
16.7,0.0,48,3,15,1,10.0,3.5,0.65,4
27.5,9.3,79,5,23,1,5.0,2.0,0.6,18
24.4,3.7,48,0,21,1,7.0,3.0,0.571,20
15.3,16.6,42,5,12,1,5.0,2.0,0.6,21
34.1,1.0,42,2,18,1,4.0,1.2,0.7,20
19.9,9.5,51,4,18,1,12.0,5.0,0.583,12
32.9,0.0,60,4,16,1,25.0,8.0,0.68,56
31.6,1.4,33,1,19,1,50.0,25.0,0.5,67
25.7,12.1,47,0,9,1,25.0,8.0,0.68,27
37.2,0.5,34,1,20,1,20.0,7.0,0.65,0
18.9,1.9,95,4,18,1,5.0,1.5,0.7,47
30.1,0.0,62,1,11,1,12.0,6.0,0.5,9
32.8,0.0,44,3,9,1,20.0,7.0,0.65,6
27.6,0.0,69,3,6,1,15.0,7.0,0.533,15
16.2,19.6,46,6,15,1,8.0,3.5,0.563,33
18.3,13.0,64,1,16,1,5.0,2.0,0.6,21
18.3,0.0,69,5,6,1,8.0,2.0,0.75,41
33.4,9.5,53,3,6,1,12.0,5.0,0.583,6
29.4,0.0,90,0,13,1,50.0,25.0,0.5,23
30.0,0.0,33,6,15,1,50.0,25.0,0.5,46
21.2,0.0,74,6,17,1,5.0,1.5,0.7,53
15.9,2.1,98,5,9,1,4.0,1.2,0.7,3
18.9,0.0,66,4,18,1,15.0,7.0,0.533,88
33.5,17.7,95,3,23,1,12.0,5.0,0.583,14
17.9,9.3,69,0,22,1,5.0,1.5,0.7,25
15.5,15.0,44,6,23,1,12.0,6.0,0.5,34
26.3,0.0,68,6,10,1,15.0,7.0,0.533,6
24.3,0.0,55,5,22,1,25.0,8.0,0.68,19
37.1,12.5,65,6,16,1,50.0,25.0,0.5,44
26.7,5.4,97,4,11,1,10.0,3.5,0.65,18
21.3,3.7,51,6,6,1,50.0,25.0,0.5,7
31.7,0.0,75,5,10,1,8.0,3.5,0.563,57
35.2,0.0,32,1,6,0,20.0,7.0,0.65,11
23.7,15.9,44,5,18,1,10.0,3.5,0.65,35
15.1,0.0,45,4,8,1,15.0,7.0,0.533,7
15.5,0.0,47,3,10,1,50.0,25.0,0.5,39
19.6,9.1,88,5,23,1,5.0,1.5,0.7,51
29.2,0.0,73,0,23,1,12.0,5.0,0.583,20
37.7,19.0,79,3,21,1,7.0,3.0,0.571,21
16.2,0.0,58,6,22,1,8.0,3.5,0.563,20
17.7,1.9,96,3,8,1,8.0,3.5,0.563,39
17.1,12.1,48,2,14,1,4.0,1.2,0.7,23
37.1,6.2,31,1,14,1,8.0,2.0,0.75,28
19.7,15.3,71,3,19,1,4.0,1.2,0.7,2
29.0,5.0,85,5,14,1,50.0,25.0,0.5,38
31.5,0.0,32,0,23,1,12.0,6.0,0.5,3
31.2,0.0,47,0,22,1,8.0,2.0,0.75,10
26.8,0.0,49,6,15,1,5.0,1.5,0.7,76
15.8,0.0,71,4,8,1,50.0,25.0,0.5,23
20.2,18.3,58,1,19,1,5.0,2.0,0.6,30
15.4,5.9,47,4,9,1,20.0,7.0,0.65,0
22.6,0.0,52,0,19,1,10.0,3.5,0.65,19
37.4,0.0,80,4,6,1,8.0,2.0,0.75,8
16.4,0.0,84,1,13,1,4.0,1.2,0.7,7
16.2,0.0,88,4,13,1,50.0,25.0,0.5,23
17.1,0.0,46,1,12,1,4.0,1.2,0.7,67
37.8,0.0,46,3,8,1,15.0,7.0,0.533,4
35.8,0.0,84,5,17,1,25.0,8.0,0.68,7
20.2,16.3,35,6,14,1,50.0,25.0,0.5,17
19.1,0.0,68,3,19,1,7.0,3.0,0.571,28
17.5,0.0,93,2,13,1,50.0,25.0,0.5,3
33.4,0.0,49,5,15,1,12.0,5.0,0.583,6
23.0,0.0,98,0,21,1,7.0,3.0,0.571,34
36.6,0.0,53,0,10,0,5.0,2.0,0.6,38
37.7,10.2,81,5,18,1,50.0,25.0,0.5,80
21.3,0.0,82,4,20,1,5.0,2.0,0.6,71
26.7,16.9,40,4,15,0,10.0,3.5,0.65,23
28.3,0.0,82,1,17,1,5.0,1.5,0.7,14
22.0,11.3,64,1,10,1,4.0,1.2,0.7,16
22.1,0.0,78,5,19,1,8.0,2.0,0.75,53
36.8,0.0,85,0,16,1,10.0,3.5,0.65,43
32.0,7.1,81,2,11,1,7.0,3.0,0.571,7
21.4,0.0,42,5,8,1,5.0,1.5,0.7,21
29.1,0.0,97,1,23,0,5.0,1.5,0.7,34
20.7,17.1,66,1,15,1,5.0,2.0,0.6,5
33.5,14.5,83,4,14,1,10.0,3.5,0.65,39
37.8,0.0,42,2,6,1,10.0,3.5,0.65,8
19.2,0.0,65,6,17,1,4.0,1.2,0.7,30
19.3,0.0,97,0,18,1,4.0,1.2,0.7,6
33.9,0.0,94,3,10,1,50.0,25.0,0.5,8
37.7,0.0,55,1,7,1,50.0,25.0,0.5,45
25.3,16.6,65,4,7,1,4.0,1.2,0.7,6
19.8,0.0,93,6,9,1,25.0,8.0,0.68,0
28.6,0.0,43,6,23,1,12.0,5.0,0.583,19
35.3,3.1,63,5,7,1,5.0,1.5,0.7,34
29.9,16.9,76,3,22,1,4.0,1.2,0.7,4
17.8,0.0,97,3,16,1,25.0,8.0,0.68,13
17.7,0.0,86,1,23,1,5.0,2.0,0.6,20
15.1,0.0,37,6,20,1,10.0,3.5,0.65,12
25.8,0.0,95,0,19,1,12.0,5.0,0.583,8
25.8,16.7,92,1,18,1,4.0,1.2,0.7,4
27.3,0.0,83,2,13,1,8.0,2.0,0.75,11
35.7,0.0,100,1,15,1,10.0,3.5,0.65,27
25.7,19.4,67,0,11,1,20.0,7.0,0.65,42
19.9,0.0,45,1,11,1,8.0,3.5,0.563,53
15.9,19.9,88,5,18,1,50.0,25.0,0.5,32
30.3,0.4,45,3,17,0,7.0,3.0,0.571,4
34.5,18.3,37,5,10,1,8.0,3.5,0.563,16
34.3,0.0,30,6,10,1,12.0,5.0,0.583,29
20.0,0.0,50,0,22,1,12.0,6.0,0.5,48
31.2,0.0,47,0,23,1,7.0,3.0,0.571,55
34.7,10.1,43,0,6,1,7.0,3.0,0.571,9
28.8,16.2,42,2,13,1,12.0,5.0,0.583,8
23.7,0.0,67,2,23,1,20.0,7.0,0.65,32
33.3,0.0,100,5,16,1,50.0,25.0,0.5,15
15.1,0.0,65,6,9,1,4.0,1.2,0.7,58
21.0,19.9,45,4,19,1,12.0,6.0,0.5,63
20.7,6.7,39,6,9,1,20.0,7.0,0.65,10
22.6,2.0,93,4,17,1,12.0,6.0,0.5,42
22.9,0.0,35,1,18,1,10.0,3.5,0.65,39
33.7,0.0,32,1,13,1,8.0,2.0,0.75,13
33.1,8.7,84,6,17,1,5.0,2.0,0.6,43
25.8,0.7,56,3,9,1,8.0,2.0,0.75,9
25.7,7.2,59,2,21,0,25.0,8.0,0.68,35
31.6,0.0,59,0,21,1,12.0,6.0,0.5,9
32.9,0.0,94,2,8,1,10.0,3.5,0.65,53
25.6,0.0,52,3,7,1,20.0,7.0,0.65,0
32.7,7.9,53,3,10,1,20.0,7.0,0.65,27
34.2,19.9,31,3,19,1,10.0,3.5,0.65,27
35.5,0.0,38,1,10,1,12.0,6.0,0.5,2
36.7,0.0,81,5,23,1,12.0,5.0,0.583,34
30.9,7.2,94,1,22,1,12.0,6.0,0.5,15
16.2,17.9,96,0,14,1,12.0,6.0,0.5,6
30.6,3.5,63,2,17,1,50.0,25.0,0.5,32
33.1,13.7,83,6,10,1,25.0,8.0,0.68,26
37.0,0.0,62,4,20,1,12.0,5.0,0.583,17
22.2,0.0,37,5,16,1,8.0,2.0,0.75,33
26.5,17.6,50,5,16,1,12.0,5.0,0.583,0
28.5,0.0,53,1,22,1,50.0,25.0,0.5,28
34.8,0.0,56,6,10,1,12.0,6.0,0.5,29
31.2,0.0,43,5,10,1,5.0,2.0,0.6,15
34.2,0.0,45,5,21,1,8.0,2.0,0.75,31
24.7,0.0,99,6,15,1,12.0,6.0,0.5,12
21.6,0.0,77,3,23,1,20.0,7.0,0.65,19
34.2,0.0,52,0,12,1,5.0,2.0,0.6,19
35.7,0.0,64,3,23,1,5.0,2.0,0.6,2
24.1,0.0,99,6,8,1,5.0,2.0,0.6,14
25.4,0.0,40,0,12,0,25.0,8.0,0.68,14
25.2,0.0,34,0,16,0,50.0,25.0,0.5,48
19.6,3.7,78,1,14,1,7.0,3.0,0.571,41
34.6,0.0,86,3,11,0,15.0,7.0,0.533,17
36.1,0.0,34,4,13,1,50.0,25.0,0.5,56
32.4,6.5,100,1,17,1,12.0,5.0,0.583,22
31.1,0.0,50,5,13,1,20.0,7.0,0.65,15
19.1,17.2,58,4,9,1,8.0,2.0,0.75,42
16.1,0.0,85,4,19,0,20.0,7.0,0.65,0
25.4,12.9,68,3,11,1,12.0,5.0,0.583,20
28.5,0.0,30,4,17,1,20.0,7.0,0.65,2
25.0,16.3,82,5,21,1,10.0,3.5,0.65,38
16.0,0.0,51,5,9,1,25.0,8.0,0.68,24
18.8,0.0,68,0,17,0,15.0,7.0,0.533,18
15.7,5.2,50,0,13,1,8.0,3.5,0.563,18
20.7,0.0,38,0,11,1,20.0,7.0,0.65,15
33.6,0.0,37,6,16,1,25.0,8.0,0.68,20
35.3,4.5,34,2,16,1,4.0,1.2,0.7,45
28.4,16.3,56,4,15,0,8.0,3.5,0.563,19
32.4,0.0,61,1,11,1,15.0,7.0,0.533,14
28.6,0.0,98,0,23,1,50.0,25.0,0.5,8
17.8,0.0,37,2,14,0,5.0,1.5,0.7,16
32.3,7.9,45,4,10,1,12.0,6.0,0.5,29
37.2,0.0,69,1,8,1,5.0,2.0,0.6,42
21.4,1.3,64,3,11,1,15.0,7.0,0.533,16
28.0,0.0,53,2,9,1,5.0,1.5,0.7,22
16.7,4.6,46,2,13,1,50.0,25.0,0.5,31
25.9,3.0,43,5,18,1,50.0,25.0,0.5,24
15.6,0.0,59,3,9,1,5.0,2.0,0.6,25
28.1,0.0,70,5,23,1,25.0,8.0,0.68,16
16.4,3.3,72,0,17,1,5.0,2.0,0.6,47
22.3,0.0,43,1,10,1,20.0,7.0,0.65,19
30.3,0.0,89,4,20,1,7.0,3.0,0.571,29
21.0,0.0,62,1,17,1,5.0,1.5,0.7,52
37.3,0.0,62,4,13,1,5.0,2.0,0.6,34
22.4,0.0,30,6,9,1,5.0,1.5,0.7,10
26.1,0.8,55,5,18,1,7.0,3.0,0.571,20
32.4,0.0,42,4,23,1,8.0,3.5,0.563,17
36.7,3.3,85,5,23,1,20.0,7.0,0.65,22
35.3,0.0,75,5,22,1,7.0,3.0,0.571,40
27.2,16.6,91,1,16,1,12.0,5.0,0.583,16
33.1,0.4,51,2,18,1,5.0,2.0,0.6,29
36.3,17.2,40,6,16,1,20.0,7.0,0.65,32
24.0,11.1,43,1,17,1,8.0,2.0,0.75,2
23.1,0.0,68,5,18,0,10.0,3.5,0.65,22
27.7,0.0,31,4,14,1,12.0,6.0,0.5,45
33.2,0.0,52,2,8,1,4.0,1.2,0.7,11
33.1,0.0,86,5,19,1,15.0,7.0,0.533,36
24.4,0.0,36,2,16,1,25.0,8.0,0.68,46
24.9,3.7,32,6,15,1,15.0,7.0,0.533,33
29.1,0.0,61,5,8,1,12.0,5.0,0.583,17
27.4,0.0,89,1,11,1,20.0,7.0,0.65,11
36.8,0.0,83,3,6,1,4.0,1.2,0.7,41
18.3,9.7,44,2,18,1,25.0,8.0,0.68,26
24.6,0.0,80,3,19,1,5.0,1.5,0.7,14
31.3,0.0,71,2,6,1,7.0,3.0,0.571,5
19.0,5.4,58,3,19,1,8.0,3.5,0.563,44
19.7,0.0,63,6,19,1,5.0,1.5,0.7,6
17.1,0.0,42,2,10,1,7.0,3.0,0.571,31
21.3,16.3,89,5,12,1,50.0,25.0,0.5,23
35.6,0.0,34,2,21,1,12.0,6.0,0.5,33
19.8,0.0,35,4,15,1,50.0,25.0,0.5,24
33.6,9.5,32,0,22,1,7.0,3.0,0.571,12
29.3,11.3,51,2,11,1,4.0,1.2,0.7,5
20.0,6.2,51,2,8,0,7.0,3.0,0.571,24
22.9,15.6,62,1,22,0,8.0,3.5,0.563,0
32.5,0.2,77,6,15,1,12.0,6.0,0.5,17
23.7,0.0,35,1,19,0,12.0,5.0,0.583,30
25.8,0.0,64,4,19,1,7.0,3.0,0.571,20
15.3,0.0,73,4,16,1,4.0,1.2,0.7,18
26.1,18.9,60,0,18,1,5.0,1.5,0.7,30
28.9,16.7,39,4,13,1,20.0,7.0,0.65,13
24.8,0.0,67,3,19,1,7.0,3.0,0.571,15
26.6,18.1,80,2,12,1,8.0,3.5,0.563,31
16.9,15.0,62,6,17,1,12.0,5.0,0.583,2
18.0,17.5,38,1,18,0,50.0,25.0,0.5,44
21.8,0.0,96,0,22,1,20.0,7.0,0.65,5
28.1,18.8,51,3,21,1,12.0,5.0,0.583,20
15.3,0.0,88,2,16,1,15.0,7.0,0.533,6
23.9,5.8,84,2,19,1,5.0,1.5,0.7,26
35.7,4.6,95,3,14,1,25.0,8.0,0.68,43
15.6,0.0,32,5,20,1,8.0,3.5,0.563,37
31.1,17.8,53,4,10,1,50.0,25.0,0.5,14
35.4,9.5,32,5,14,1,50.0,25.0,0.5,54
25.4,12.9,72,2,12,1,8.0,2.0,0.75,5
33.6,0.9,56,6,12,1,5.0,1.5,0.7,33
33.7,0.0,81,4,22,1,7.0,3.0,0.571,21
34.4,0.0,68,5,16,0,25.0,8.0,0.68,47
18.2,0.0,84,5,20,1,15.0,7.0,0.533,11
32.6,0.0,86,6,18,1,8.0,2.0,0.75,36
24.0,3.7,50,6,8,1,25.0,8.0,0.68,47
35.6,0.0,52,3,12,1,15.0,7.0,0.533,15
34.3,1.6,92,6,23,1,8.0,2.0,0.75,18
18.5,14.0,88,1,13,0,4.0,1.2,0.7,24
27.3,0.0,67,4,14,1,12.0,5.0,0.583,13
19.7,0.0,60,4,23,1,5.0,2.0,0.6,26
32.7,0.0,75,2,6,1,4.0,1.2,0.7,1
29.0,8.4,73,3,11,1,8.0,2.0,0.75,0
19.4,7.4,64,4,11,1,10.0,3.5,0.65,47
36.0,14.8,48,5,13,1,8.0,3.5,0.563,34
30.6,0.0,44,0,20,1,8.0,2.0,0.75,22
26.5,18.5,64,5,18,1,50.0,25.0,0.5,86
30.6,0.0,36,5,22,1,5.0,1.5,0.7,28
30.0,5.1,95,4,10,0,4.0,1.2,0.7,43
15.0,18.8,49,0,9,0,4.0,1.2,0.7,10
21.9,0.0,99,0,12,1,50.0,25.0,0.5,0
29.7,17.3,97,3,11,1,25.0,8.0,0.68,24
36.8,11.0,97,6,15,1,5.0,2.0,0.6,29
30.2,0.0,73,3,10,1,20.0,7.0,0.65,41
29.8,0.0,83,5,14,1,15.0,7.0,0.533,14
24.7,0.0,79,5,9,1,10.0,3.5,0.65,21
33.4,0.0,34,3,10,1,4.0,1.2,0.7,5
34.3,0.0,52,4,9,1,10.0,3.5,0.65,21
30.5,0.0,78,2,14,1,50.0,25.0,0.5,28
19.2,0.0,92,2,22,1,5.0,1.5,0.7,25
19.1,0.0,48,5,15,1,25.0,8.0,0.68,16
30.1,0.0,41,1,19,1,7.0,3.0,0.571,40
25.5,0.0,64,0,11,1,5.0,2.0,0.6,33
24.3,16.3,87,0,13,1,15.0,7.0,0.533,8
36.1,0.0,69,1,18,1,25.0,8.0,0.68,20
23.2,14.0,98,2,22,1,25.0,8.0,0.68,36
32.9,5.6,64,1,18,1,12.0,6.0,0.5,46
18.4,7.0,61,4,20,1,10.0,3.5,0.65,48
21.4,14.2,59,1,12,1,10.0,3.5,0.65,36
23.8,0.0,39,3,22,0,50.0,25.0,0.5,17
28.4,11.3,36,6,11,1,5.0,2.0,0.6,10
28.9,0.0,46,1,11,1,7.0,3.0,0.571,71
24.6,1.5,74,4,19,1,25.0,8.0,0.68,13
37.7,18.2,100,5,10,1,50.0,25.0,0.5,21
22.4,0.0,81,5,21,1,8.0,3.5,0.563,32
25.7,9.9,85,1,17,1,10.0,3.5,0.65,67
17.8,5.1,62,0,22,1,25.0,8.0,0.68,36
17.2,0.0,40,4,22,1,15.0,7.0,0.533,59
24.3,0.0,36,0,8,1,5.0,2.0,0.6,26
31.1,0.0,69,1,8,1,5.0,1.5,0.7,25
30.2,0.0,39,6,15,1,12.0,5.0,0.583,1
17.7,4.1,99,4,21,0,8.0,3.5,0.563,9
15.8,0.0,79,4,19,1,12.0,6.0,0.5,54
32.1,0.0,31,5,10,1,7.0,3.0,0.571,36
37.3,13.0,59,4,11,1,20.0,7.0,0.65,15
36.4,19.9,63,4,9,1,25.0,8.0,0.68,35
24.2,18.3,34,6,23,1,10.0,3.5,0.65,41
24.3,2.6,61,0,21,1,5.0,1.5,0.7,21
25.3,0.0,85,3,9,1,5.0,1.5,0.7,53
37.5,3.1,30,5,15,0,15.0,7.0,0.533,26
33.3,0.0,50,3,14,1,7.0,3.0,0.571,12
37.2,0.0,70,1,21,1,20.0,7.0,0.65,7
15.3,0.0,51,3,21,1,50.0,25.0,0.5,7
37.8,7.0,52,3,8,1,4.0,1.2,0.7,21
31.0,0.0,96,5,8,1,25.0,8.0,0.68,33
19.8,0.0,67,1,15,1,12.0,6.0,0.5,27
34.5,5.7,33,0,14,1,7.0,3.0,0.571,20
37.1,0.0,70,6,10,1,12.0,6.0,0.5,30
30.9,0.0,39,3,16,1,4.0,1.2,0.7,15
29.5,19.5,60,4,17,1,8.0,2.0,0.75,8
34.9,0.0,79,2,8,1,5.0,1.5,0.7,19
15.9,16.3,74,6,17,1,8.0,3.5,0.563,28
32.1,14.6,87,0,16,0,20.0,7.0,0.65,28
31.5,12.4,44,2,13,1,7.0,3.0,0.571,22
29.9,0.0,61,0,7,1,50.0,25.0,0.5,23
31.5,0.0,32,2,9,1,8.0,2.0,0.75,27
28.9,0.0,40,5,23,0,8.0,2.0,0.75,9
15.6,4.2,35,3,11,1,8.0,2.0,0.75,3
23.6,16.4,32,3,14,1,8.0,3.5,0.563,7
27.3,0.2,73,2,11,1,5.0,1.5,0.7,45
21.5,8.7,73,1,12,1,4.0,1.2,0.7,35
18.0,1.1,32,4,20,1,12.0,5.0,0.583,12
35.7,15.2,91,3,7,1,10.0,3.5,0.65,31
18.9,19.6,66,0,8,1,25.0,8.0,0.68,49
17.1,0.0,78,6,10,1,8.0,3.5,0.563,73
22.7,0.0,73,4,16,1,4.0,1.2,0.7,42
20.5,13.2,88,4,18,1,5.0,2.0,0.6,10
30.5,0.0,90,1,6,1,8.0,2.0,0.75,3
25.9,0.0,37,2,14,1,5.0,1.5,0.7,19
35.5,0.0,38,1,12,0,10.0,3.5,0.65,12
32.2,16.5,83,2,13,1,7.0,3.0,0.571,15
33.5,20.0,71,6,19,1,8.0,2.0,0.75,22
23.6,0.1,39,0,10,1,12.0,5.0,0.583,42
21.9,2.6,30,6,23,1,12.0,5.0,0.583,2
26.9,1.0,80,3,13,1,8.0,3.5,0.563,11
34.1,7.4,41,5,22,1,8.0,3.5,0.563,56
24.9,0.0,31,4,23,1,5.0,1.5,0.7,19
16.0,2.4,48,0,13,1,8.0,3.5,0.563,22
15.5,0.0,88,2,11,1,20.0,7.0,0.65,22
28.1,13.9,53,1,9,1,8.0,2.0,0.75,17
16.1,0.0,89,4,19,1,50.0,25.0,0.5,13
36.5,13.2,47,6,14,1,20.0,7.0,0.65,49
21.6,11.1,58,2,15,1,25.0,8.0,0.68,41
17.9,0.0,100,5,23,1,10.0,3.5,0.65,5
23.0,7.0,80,2,15,1,15.0,7.0,0.533,5
34.9,0.0,93,6,17,1,50.0,25.0,0.5,13
16.2,14.0,82,0,13,1,15.0,7.0,0.533,27
34.3,6.2,87,0,20,1,4.0,1.2,0.7,3
32.4,0.0,38,0,10,1,5.0,1.5,0.7,6
23.4,1.4,59,5,6,1,20.0,7.0,0.65,2
29.6,0.0,70,3,21,1,5.0,1.5,0.7,14
23.0,0.0,52,4,7,1,50.0,25.0,0.5,13
16.7,4.9,37,2,20,1,7.0,3.0,0.571,8
37.3,14.6,70,1,9,1,12.0,5.0,0.583,29
28.4,6.4,97,0,8,1,12.0,5.0,0.583,25
27.2,8.7,84,2,18,1,5.0,1.5,0.7,16
35.4,11.1,88,2,21,1,20.0,7.0,0.65,0
37.0,7.5,91,0,11,1,50.0,25.0,0.5,25
17.0,0.0,42,1,6,1,12.0,6.0,0.5,4
18.8,0.0,57,2,19,1,15.0,7.0,0.533,27
30.9,0.0,47,5,21,1,8.0,3.5,0.563,9
38.0,8.1,47,0,11,1,8.0,3.5,0.563,19
32.6,0.0,53,6,20,1,20.0,7.0,0.65,8
25.1,0.0,98,4,11,1,7.0,3.0,0.571,23
18.2,0.0,42,1,11,1,20.0,7.0,0.65,4
37.8,0.0,52,3,12,1,7.0,3.0,0.571,13
21.7,4.2,97,3,8,1,10.0,3.5,0.65,42
15.2,13.5,72,6,16,1,5.0,2.0,0.6,38
22.9,0.0,38,0,20,1,7.0,3.0,0.571,3
37.1,2.5,61,5,18,1,8.0,3.5,0.563,43
18.6,0.0,49,6,19,0,8.0,3.5,0.563,42
25.3,9.3,94,0,19,1,5.0,2.0,0.6,61
37.0,0.0,86,2,21,1,12.0,5.0,0.583,0
27.8,0.0,72,1,18,1,25.0,8.0,0.68,50
18.9,10.1,34,1,15,1,15.0,7.0,0.533,6
33.2,6.0,85,1,21,1,5.0,1.5,0.7,19
26.6,8.6,30,1,17,1,12.0,6.0,0.5,34
15.3,0.0,95,1,18,1,50.0,25.0,0.5,28
29.6,15.9,39,6,14,1,5.0,1.5,0.7,40
25.3,6.3,57,5,12,1,7.0,3.0,0.571,8
32.7,0.0,39,3,23,1,15.0,7.0,0.533,19
36.0,10.1,31,4,16,1,7.0,3.0,0.571,46
31.2,13.2,85,6,19,1,7.0,3.0,0.571,26
17.9,0.0,42,1,14,1,7.0,3.0,0.571,84
18.6,0.0,39,4,23,1,5.0,2.0,0.6,24
22.6,0.0,32,4,16,1,5.0,1.5,0.7,32
16.7,0.0,50,3,19,1,25.0,8.0,0.68,16
33.8,0.0,68,5,15,1,5.0,2.0,0.6,49
18.7,0.0,92,5,20,1,5.0,2.0,0.6,48
32.8,10.5,99,1,20,1,4.0,1.2,0.7,10
16.3,13.1,79,0,18,1,5.0,1.5,0.7,20
37.7,0.0,77,5,14,1,12.0,5.0,0.583,10
25.8,19.6,71,4,14,1,50.0,25.0,0.5,37
30.8,12.5,99,6,18,1,10.0,3.5,0.65,11
34.7,0.0,45,1,12,1,8.0,3.5,0.563,24
16.4,17.6,30,0,18,1,25.0,8.0,0.68,36
22.4,18.0,65,3,22,1,4.0,1.2,0.7,12
30.3,10.5,75,2,16,1,20.0,7.0,0.65,27
17.3,19.3,30,3,19,1,12.0,6.0,0.5,12
27.0,6.8,46,6,19,0,25.0,8.0,0.68,46
16.3,0.0,71,3,18,1,7.0,3.0,0.571,5
19.0,0.0,95,6,15,1,4.0,1.2,0.7,21
25.9,5.9,82,6,12,1,15.0,7.0,0.533,3
15.4,15.5,38,6,21,1,10.0,3.5,0.65,46
37.0,0.0,68,1,7,1,12.0,6.0,0.5,47
18.5,4.2,72,3,7,1,8.0,2.0,0.75,11
27.4,0.0,65,4,13,1,12.0,5.0,0.583,16
19.9,0.0,85,4,6,1,12.0,5.0,0.583,24
33.9,0.0,92,4,21,1,5.0,1.5,0.7,50
22.7,3.1,64,0,12,1,5.0,2.0,0.6,35
21.9,0.0,78,3,12,1,10.0,3.5,0.65,21
26.3,0.0,58,0,16,1,8.0,2.0,0.75,26
30.6,17.8,85,6,23,1,15.0,7.0,0.533,0
31.5,0.0,35,2,10,1,25.0,8.0,0.68,14
37.3,0.0,65,4,10,1,8.0,2.0,0.75,16
25.8,0.0,86,1,7,1,15.0,7.0,0.533,13
25.8,10.7,44,2,17,1,5.0,1.5,0.7,63
16.5,18.0,55,2,22,1,5.0,1.5,0.7,21
27.0,14.5,95,2,22,1,25.0,8.0,0.68,49
17.4,8.4,84,5,13,1,8.0,2.0,0.75,16
29.8,0.0,65,4,18,1,25.0,8.0,0.68,37
24.7,9.6,86,1,9,1,5.0,2.0,0.6,57
15.1,0.0,41,1,12,1,8.0,3.5,0.563,18
37.6,0.0,94,6,8,1,20.0,7.0,0.65,31
32.9,17.7,83,6,16,1,5.0,2.0,0.6,43
28.7,0.5,48,1,13,1,15.0,7.0,0.533,5
25.9,0.0,33,4,22,1,8.0,3.5,0.563,5
20.2,0.0,84,6,7,1,5.0,2.0,0.6,1
35.1,14.3,100,5,20,1,20.0,7.0,0.65,0
37.6,11.6,86,2,8,1,7.0,3.0,0.571,36
22.2,4.1,35,0,23,1,50.0,25.0,0.5,22
19.8,0.0,71,0,17,1,12.0,6.0,0.5,21
16.3,11.6,100,4,18,1,12.0,6.0,0.5,18
21.1,10.2,49,1,22,1,8.0,3.5,0.563,0
26.0,0.0,43,1,13,1,25.0,8.0,0.68,16
36.5,0.0,72,5,6,0,5.0,2.0,0.6,37
27.6,0.0,99,4,9,0,12.0,5.0,0.583,12
23.9,0.0,47,6,9,1,10.0,3.5,0.65,28
29.9,0.0,34,0,18,1,8.0,2.0,0.75,25
25.5,0.0,48,1,21,1,4.0,1.2,0.7,44
29.0,4.6,85,5,22,1,50.0,25.0,0.5,27
29.0,9.1,92,1,16,1,5.0,1.5,0.7,11
26.8,8.3,54,6,13,1,20.0,7.0,0.65,50
30.9,0.3,51,3,13,1,20.0,7.0,0.65,33
35.7,0.0,35,0,16,1,8.0,2.0,0.75,14
25.1,18.1,58,1,8,1,5.0,1.5,0.7,4
31.4,5.6,98,2,17,1,10.0,3.5,0.65,89
37.4,0.0,36,0,15,1,8.0,3.5,0.563,30
17.4,0.0,55,1,16,1,5.0,1.5,0.7,58
37.8,2.3,98,6,18,1,50.0,25.0,0.5,45
